"","Colony.ID","prop_red","Species","Phenotype","Year","inverted_color"
"1",1,0.345719941230839,"Montipora capitata","Susceptible","2023",0.654280058769161
"2",1,0.386565202049168,"Montipora capitata","Susceptible","2023",0.613434797950832
"3",1,0.409861915542772,"Montipora capitata","Susceptible","2023",0.590138084457228
"4",1,0.424809612842548,"Montipora capitata","Susceptible","2023",0.575190387157452
"5",1,0.420930936028093,"Montipora capitata","Susceptible","2023",0.579069063971907
"6",2,0.438623290226234,"Montipora capitata","Resistant","2023",0.561376709773766
"7",2,0.445283602849362,"Montipora capitata","Resistant","2023",0.554716397150638
"8",2,0.422438853815069,"Montipora capitata","Resistant","2023",0.577561146184931
"9",2,0.435956699916296,"Montipora capitata","Resistant","2023",0.564043300083704
"10",2,0.413925486908764,"Montipora capitata","Resistant","2023",0.586074513091236
"11",3,0.515576402575743,"Montipora capitata","Susceptible","2023",0.484423597424257
"12",3,0.45989438118856,"Montipora capitata","Susceptible","2023",0.54010561881144
"13",3,0.455473347022931,"Montipora capitata","Susceptible","2023",0.544526652977069
"14",3,0.455506217165426,"Montipora capitata","Susceptible","2023",0.544493782834574
"15",3,0.456003378070669,"Montipora capitata","Susceptible","2023",0.543996621929331
"16",4,0.388841459416973,"Montipora capitata","Resistant","2023",0.611158540583027
"17",4,0.398275190313149,"Montipora capitata","Resistant","2023",0.601724809686851
"18",4,0.453172437048254,"Montipora capitata","Resistant","2023",0.546827562951746
"19",4,0.413354368182907,"Montipora capitata","Resistant","2023",0.586645631817093
"20",4,0.422159457603858,"Montipora capitata","Resistant","2023",0.577840542396142
"21",11,0.501651788461136,"Montipora capitata","Susceptible","2023",0.498348211538864
"22",11,0.470429261858331,"Montipora capitata","Susceptible","2023",0.529570738141669
"23",11,0.479702750809842,"Montipora capitata","Susceptible","2023",0.520297249190158
"24",11,0.456044465748788,"Montipora capitata","Susceptible","2023",0.543955534251212
"25",11,0.431942433764047,"Montipora capitata","Susceptible","2023",0.568057566235953
"26",12,0.481868071446725,"Montipora capitata","Resistant","2023",0.518131928553275
"27",12,0.501158736323705,"Montipora capitata","Resistant","2023",0.498841263676295
"28",12,0.500558856223164,"Montipora capitata","Resistant","2023",0.499441143776836
"29",12,0.491359325092268,"Montipora capitata","Resistant","2023",0.508640674907732
"30",12,0.492292015385575,"Montipora capitata","Resistant","2023",0.507707984614425
"31",15,0.603417749626849,"Montipora capitata","Susceptible","2023",0.396582250373151
"32",15,0.576624474725298,"Montipora capitata","Susceptible","2023",0.423375525274702
"33",15,0.345292629378399,"Montipora capitata","Susceptible","2023",0.654707370621601
"34",15,0.422857948131885,"Montipora capitata","Susceptible","2023",0.577142051868115
"35",15,0.475717246032276,"Montipora capitata","Susceptible","2023",0.524282753967724
"36",16,0.383163142300895,"Montipora capitata","Resistant","2023",0.616836857699105
"37",16,0.395744189341004,"Montipora capitata","Resistant","2023",0.604255810658996
"38",16,0.380044587531645,"Montipora capitata","Resistant","2023",0.619955412468355
"39",16,0.418272563253779,"Montipora capitata","Resistant","2023",0.581727436746221
"40",16,0.443664748331464,"Montipora capitata","Resistant","2023",0.556335251668536
"41",19,0.391877838829984,"Montipora capitata","Susceptible","2023",0.608122161170016
"42",19,0.369131700223178,"Montipora capitata","Susceptible","2023",0.630868299776822
"43",19,0.396775490061797,"Montipora capitata","Susceptible","2023",0.603224509938203
"44",19,0.435841654417562,"Montipora capitata","Susceptible","2023",0.564158345582438
"45",19,0.432382071919923,"Montipora capitata","Susceptible","2023",0.567617928080077
"46",20,0.511755248510655,"Montipora capitata","Resistant","2023",0.488244751489345
"47",20,0.521714901686756,"Montipora capitata","Resistant","2023",0.478285098313244
"48",20,0.508842132132001,"Montipora capitata","Resistant","2023",0.491157867867999
"49",20,0.510543162006137,"Montipora capitata","Resistant","2023",0.489456837993863
"50",20,0.520030306883868,"Montipora capitata","Resistant","2023",0.479969693116132
"51",26,0.347975654759585,"Porites compressa","Susceptible","2023",0.652024345240415
"52",26,0.456110206033779,"Porites compressa","Susceptible","2023",0.543889793966221
"53",26,0.405334053414033,"Porites compressa","Susceptible","2023",0.594665946585967
"54",26,0.399869392224175,"Porites compressa","Susceptible","2023",0.600130607775825
"55",26,0.450530499345187,"Porites compressa","Susceptible","2023",0.549469500654812
"56",27,0.411431464846927,"Porites compressa","Resistant","2023",0.588568535153073
"57",27,0.40141839768927,"Porites compressa","Resistant","2023",0.59858160231073
"58",27,0.416012740957221,"Porites compressa","Resistant","2023",0.583987259042779
"59",27,0.414833524595199,"Porites compressa","Resistant","2023",0.585166475404801
"60",27,0.404812239901918,"Porites compressa","Resistant","2023",0.595187760098082
"61",28,0.353699168321594,"Porites compressa","Resistant","2023",0.646300831678406
"62",28,0.446228619446104,"Porites compressa","Resistant","2023",0.553771380553896
"63",28,0.486371280968593,"Porites compressa","Resistant","2023",0.513628719031407
"64",28,0.513296036440126,"Porites compressa","Resistant","2023",0.486703963559874
"65",28,0.482874719560647,"Porites compressa","Resistant","2023",0.517125280439353
"66",29,0.413950139515635,"Porites compressa","Susceptible","2023",0.586049860484364
"67",29,0.459204108196157,"Porites compressa","Susceptible","2023",0.540795891803843
"68",29,0.442428009220075,"Porites compressa","Susceptible","2023",0.557571990779925
"69",29,0.463501879327429,"Porites compressa","Susceptible","2023",0.536498120672571
"70",29,0.481781787322675,"Porites compressa","Susceptible","2023",0.518218212677325
"71",41,0.640109046187322,"Porites compressa","Susceptible","2023",0.359890953812678
"72",41,0.614901755661174,"Porites compressa","Susceptible","2023",0.385098244338826
"73",41,0.610612202065526,"Porites compressa","Susceptible","2023",0.389387797934474
"74",41,0.612148881227185,"Porites compressa","Susceptible","2023",0.387851118772815
"75",41,0.608126397539313,"Porites compressa","Susceptible","2023",0.391873602460687
"76",42,0.436042984040346,"Porites compressa","Resistant","2023",0.563957015959654
"77",42,0.457560601071388,"Porites compressa","Resistant","2023",0.542439398928612
"78",42,0.463814145681135,"Porites compressa","Resistant","2023",0.536185854318865
"79",42,0.441561059211759,"Porites compressa","Resistant","2023",0.558438940788241
"80",42,0.428417110981417,"Porites compressa","Resistant","2023",0.571582889018583
"81",43,0.522606504301944,"Porites compressa","Susceptible","2023",0.477393495698056
"82",43,0.450998898875747,"Porites compressa","Susceptible","2023",0.549001101124253
"83",43,0.481596892771139,"Porites compressa","Susceptible","2023",0.518403107228862
"84",43,0.48666300348324,"Porites compressa","Susceptible","2023",0.51333699651676
"85",43,0.484699012469141,"Porites compressa","Susceptible","2023",0.515300987530859
"86",44,0.449129409521322,"Porites compressa","Resistant","2023",0.550870590478678
"87",44,0.470889443853267,"Porites compressa","Resistant","2023",0.529110556146733
"88",44,0.469381526066291,"Porites compressa","Resistant","2023",0.530618473933709
"89",44,0.460925681909353,"Porites compressa","Resistant","2023",0.539074318090647
"90",44,0.467396991213132,"Porites compressa","Resistant","2023",0.532603008786868
"91",45,0.486034362008016,"Porites compressa","Susceptible","2023",0.513965637991984
"92",45,0.478059243685073,"Porites compressa","Susceptible","2023",0.521940756314927
"93",45,0.478885106015269,"Porites compressa","Susceptible","2023",0.521114893984731
"94",45,0.462634929319113,"Porites compressa","Susceptible","2023",0.537365070680887
"95",45,0.45948761317518,"Porites compressa","Susceptible","2023",0.54051238682482
"96",46,0.480536830675662,"Porites compressa","Resistant","2023",0.519463169324338
"97",46,0.493282228428248,"Porites compressa","Resistant","2023",0.506717771571752
"98",46,0.4830308527375,"Porites compressa","Resistant","2023",0.5169691472625
"99",46,0.444733027962564,"Porites compressa","Resistant","2023",0.555266972037436
"100",46,0.477533321405147,"Porites compressa","Resistant","2023",0.522466678594854
"101",201,0.594123716836278,"Montipora capitata","Susceptible","2023",0.405876283163722
"102",201,0.455571957450417,"Montipora capitata","Susceptible","2023",0.544428042549583
"103",201,0.453558661222575,"Montipora capitata","Susceptible","2023",0.546441338777425
"104",201,0.501824356709236,"Montipora capitata","Susceptible","2023",0.498175643290764
"105",201,0.347453841247471,"Montipora capitata","Susceptible","2023",0.652546158752529
"106",202,0.487558714866239,"Montipora capitata","Resistant","2023",0.512441285133761
"107",202,0.483215747289036,"Montipora capitata","Resistant","2023",0.516784252710964
"108",202,0.52120952324589,"Montipora capitata","Resistant","2023",0.47879047675411
"109",202,0.567120894776319,"Montipora capitata","Resistant","2023",0.432879105223681
"110",202,0.328857558130707,"Montipora capitata","Resistant","2023",0.671142441869293
"111",203,0.578793904129993,"Montipora capitata","Susceptible","2023",0.421206095870007
"112",203,0.564179017022982,"Montipora capitata","Susceptible","2023",0.435820982977018
"113",203,0.572022654775944,"Montipora capitata","Susceptible","2023",0.427977345224056
"114",203,0.572384226343393,"Montipora capitata","Susceptible","2023",0.427615773656607
"115",203,0.34003751534695,"Montipora capitata","Susceptible","2023",0.65996248465305
"116",204,0.558845836403106,"Montipora capitata","Resistant","2023",0.441154163596894
"117",204,0.575363083007037,"Montipora capitata","Resistant","2023",0.424636916992963
"118",204,0.567005849277585,"Montipora capitata","Resistant","2023",0.432994150722415
"119",204,0.594579790063402,"Montipora capitata","Resistant","2023",0.405420209936598
"120",204,0.592143290750931,"Montipora capitata","Resistant","2023",0.407856709249069
"121",205,0.418835464444012,"Montipora capitata","Susceptible","2023",0.581164535555988
"122",205,0.479665771899535,"Montipora capitata","Susceptible","2023",0.520334228100465
"123",205,0.485368741622484,"Montipora capitata","Susceptible","2023",0.514631258377516
"124",205,0.582343879519495,"Montipora capitata","Susceptible","2023",0.417656120480505
"125",205,0.471168840064478,"Montipora capitata","Susceptible","2023",0.528831159935522
"126",206,0.546605817091387,"Montipora capitata","Resistant","2023",0.453394182908613
"127",206,0.536231178366281,"Montipora capitata","Resistant","2023",0.463768821633719
"128",206,0.545414274425929,"Montipora capitata","Resistant","2023",0.454585725574071
"129",206,0.544046054744559,"Montipora capitata","Resistant","2023",0.455953945255441
"130",206,0.541794449983625,"Montipora capitata","Resistant","2023",0.458205550016375
"131",207,0.473239659041687,"Montipora capitata","Susceptible","2023",0.526760340958313
"132",207,0.513226187387323,"Montipora capitata","Susceptible","2023",0.486773812612677
"133",207,0.49031569806804,"Montipora capitata","Susceptible","2023",0.50968430193196
"134",207,0.496236432485021,"Montipora capitata","Susceptible","2023",0.503763567514979
"135",207,0.482537800600069,"Montipora capitata","Susceptible","2023",0.517462199399931
"136",208,0.546523641735148,"Montipora capitata","Resistant","2023",0.453476358264852
"137",208,0.525305964754377,"Montipora capitata","Resistant","2023",0.474694035245623
"138",208,0.50142580623148,"Montipora capitata","Resistant","2023",0.49857419376852
"139",208,0.470815486032652,"Montipora capitata","Resistant","2023",0.529184513967348
"140",208,0.47243434055055,"Montipora capitata","Resistant","2023",0.52756565944945
"141",209,0.644912195759461,"Montipora capitata","Susceptible","2023",0.355087804240539
"142",209,0.544814394325388,"Montipora capitata","Susceptible","2023",0.455185605674612
"143",209,0.56677986704793,"Montipora capitata","Susceptible","2023",0.43322013295207
"144",209,0.574968641297093,"Montipora capitata","Susceptible","2023",0.425031358702907
"145",209,0.567424943594402,"Montipora capitata","Susceptible","2023",0.432575056405598
"146",210,0.535294379305162,"Montipora capitata","Resistant","2023",0.464705620694838
"147",210,0.58707718003883,"Montipora capitata","Resistant","2023",0.41292281996117
"148",210,0.588326245453655,"Montipora capitata","Resistant","2023",0.411673754546345
"149",210,0.591054467280772,"Montipora capitata","Resistant","2023",0.408945532719228
"150",210,0.587598993550944,"Montipora capitata","Resistant","2023",0.412401006449056
"151",211,0.600812790834089,"Montipora capitata","Susceptible","2023",0.399187209165911
"152",211,0.561422033821182,"Montipora capitata","Susceptible","2023",0.438577966178818
"153",211,0.577290095110829,"Montipora capitata","Susceptible","2023",0.422709904889171
"154",211,0.579311608874295,"Montipora capitata","Susceptible","2023",0.420688391125705
"155",211,0.58045384632601,"Montipora capitata","Susceptible","2023",0.41954615367399
"156",212,0.495439331529508,"Montipora capitata","Resistant","2023",0.504560668470492
"157",212,0.54577995476119,"Montipora capitata","Resistant","2023",0.45422004523881
"158",212,0.540943935046557,"Montipora capitata","Resistant","2023",0.459056064953443
"159",212,0.586175716380894,"Montipora capitata","Resistant","2023",0.413824283619106
"160",212,0.577918736586053,"Montipora capitata","Resistant","2023",0.422081263413947
"161",213,0.65918194637027,"Montipora capitata","Susceptible","2023",0.34081805362973
"162",213,0.667596702849088,"Montipora capitata","Susceptible","2023",0.332403297150912
"163",213,0.640663729841932,"Montipora capitata","Susceptible","2023",0.359336270158068
"164",213,0.62333294721124,"Montipora capitata","Susceptible","2023",0.37666705278876
"165",213,0.630888971217367,"Montipora capitata","Susceptible","2023",0.369111028782633
"166",214,0.626254281125518,"Montipora capitata","Resistant","2023",0.373745718874482
"167",214,0.586637541882954,"Montipora capitata","Resistant","2023",0.413362458117046
"168",214,0.569890204281555,"Montipora capitata","Resistant","2023",0.430109795718445
"169",214,0.568571289813928,"Montipora capitata","Resistant","2023",0.431428710186072
"170",214,0.574031842235974,"Montipora capitata","Resistant","2023",0.425968157764026
"171",219,0.666236700703342,"Montipora capitata","Susceptible","2023",0.333763299296658
"172",219,0.73893723836751,"Montipora capitata","Susceptible","2023",0.26106276163249
"173",219,0.702636274749169,"Montipora capitata","Susceptible","2023",0.297363725250831
"174",219,0.666737970376396,"Montipora capitata","Susceptible","2023",0.333262029623604
"175",219,0.673607830157932,"Montipora capitata","Susceptible","2023",0.326392169842068
"176",220,0.556043656755374,"Montipora capitata","Resistant","2023",0.443956343244626
"177",220,0.557604988523905,"Montipora capitata","Resistant","2023",0.442395011476095
"178",220,0.553040147484859,"Montipora capitata","Resistant","2023",0.446959852515141
"179",220,0.543479044786513,"Montipora capitata","Resistant","2023",0.456520955213487
"180",220,0.547218023495363,"Montipora capitata","Resistant","2023",0.452781976504637
"181",221,0.699493067373048,"Montipora capitata","Susceptible","2023",0.300506932626952
"182",221,0.683768812956818,"Montipora capitata","Susceptible","2023",0.316231187043182
"183",221,0.67650862023315,"Montipora capitata","Susceptible","2023",0.32349137976685
"184",221,0.658294452522895,"Montipora capitata","Susceptible","2023",0.341705547477105
"185",221,0.621368956197141,"Montipora capitata","Susceptible","2023",0.378631043802859
"186",225,0.507058926901626,"Porites compressa","Resistant","2023",0.492941073098374
"187",225,0.495895404756631,"Porites compressa","Resistant","2023",0.504104595243369
"188",225,0.424045382029531,"Porites compressa","Resistant","2023",0.575954617970469
"189",225,0.44972518085405,"Porites compressa","Resistant","2023",0.550274819145949
"190",225,0.43778099282479,"Porites compressa","Resistant","2023",0.56221900717521
"191",226,0.529595518350025,"Porites compressa","Susceptible","2023",0.470404481649975
"192",226,0.544522671810742,"Porites compressa","Susceptible","2023",0.455477328189258
"193",226,0.532722290654899,"Porites compressa","Susceptible","2023",0.467277709345101
"194",226,0.519902935081698,"Porites compressa","Susceptible","2023",0.480097064918302
"195",226,0.509832345174675,"Porites compressa","Susceptible","2023",0.490167654825325
"196",233,0.557387223829873,"Porites compressa","Susceptible","2023",0.442612776170127
"197",233,0.602509711940413,"Porites compressa","Susceptible","2023",0.397490288059587
"198",233,0.568242588388974,"Porites compressa","Susceptible","2023",0.431757411611026
"199",233,0.53723371771239,"Porites compressa","Susceptible","2023",0.46276628228761
"200",233,0.537747313688881,"Porites compressa","Susceptible","2023",0.462252686311119
"201",234,0.593852538160691,"Porites compressa","Resistant","2023",0.406147461839309
"202",234,0.599341851957421,"Porites compressa","Resistant","2023",0.400658148042579
"203",234,0.615074323909275,"Porites compressa","Resistant","2023",0.384925676090725
"204",234,0.597829825402633,"Porites compressa","Resistant","2023",0.402170174597367
"205",234,0.594086737925971,"Porites compressa","Resistant","2023",0.405913262074029
"206",235,0.658388954182569,"Porites compressa","Susceptible","2023",0.341611045817431
"207",235,0.689549849268194,"Porites compressa","Susceptible","2023",0.310450150731806
"208",235,0.716860828914047,"Porites compressa","Susceptible","2023",0.283139171085953
"209",235,0.657694572422354,"Porites compressa","Susceptible","2023",0.342305427577646
"210",235,0.628855131150465,"Porites compressa","Susceptible","2023",0.371144868849535
"211",236,0.409085358426318,"Porites compressa","Resistant","2023",0.590914641573682
"212",236,0.383689064580821,"Porites compressa","Resistant","2023",0.616310935419179
"213",236,0.41201490987622,"Porites compressa","Resistant","2023",0.58798509012378
"214",236,0.431141224040722,"Porites compressa","Resistant","2023",0.568858775959278
"215",236,0.434383041844329,"Porites compressa","Resistant","2023",0.565616958155671
"216",237,0.598466684413481,"Porites compressa","Susceptible","2023",0.401533315586519
"217",237,0.57818991526164,"Porites compressa","Susceptible","2023",0.42181008473836
"218",237,0.57724900743271,"Porites compressa","Susceptible","2023",0.42275099256729
"219",237,0.570970810216091,"Porites compressa","Susceptible","2023",0.429029189783909
"220",237,0.566044397609595,"Porites compressa","Susceptible","2023",0.433955602390405
"221",238,0.573197762370154,"Porites compressa","Resistant","2023",0.426802237629846
"222",238,0.554412475934041,"Porites compressa","Resistant","2023",0.445587524065959
"223",238,0.54631409457674,"Porites compressa","Resistant","2023",0.45368590542326
"224",238,0.543520132464633,"Porites compressa","Resistant","2023",0.456479867535367
"225",238,0.533313953219815,"Porites compressa","Resistant","2023",0.466686046780185
"226",239,0.493886217296601,"Porites compressa","Susceptible","2023",0.506113782703399
"227",239,0.466924482914761,"Porites compressa","Susceptible","2023",0.533075517085239
"228",239,0.457359271448604,"Porites compressa","Susceptible","2023",0.542640728551396
"229",239,0.468399530559241,"Porites compressa","Susceptible","2023",0.531600469440759
"230",239,0.464783814884749,"Porites compressa","Susceptible","2023",0.535216185115251
"231",240,0.500205502191339,"Porites compressa","Resistant","2023",0.499794497808661
"232",240,0.478100331363192,"Porites compressa","Resistant","2023",0.521899668636808
"233",240,0.469467810190341,"Porites compressa","Resistant","2023",0.530532189809659
"234",240,0.51230171462964,"Porites compressa","Resistant","2023",0.48769828537036
"235",240,0.51037881129366,"Porites compressa","Resistant","2023",0.48962118870634
"236",241,0.512523588091484,"Porites compressa","Susceptible","2023",0.487476411908516
"237",241,0.528104035634297,"Porites compressa","Susceptible","2023",0.471895964365703
"238",241,0.54973258939626,"Porites compressa","Susceptible","2023",0.45026741060374
"239",241,0.55413307972283,"Porites compressa","Susceptible","2023",0.44586692027717
"240",241,0.551408966663525,"Porites compressa","Susceptible","2023",0.448591033336475
"241",242,0.535269726698291,"Porites compressa","Resistant","2023",0.464730273301709
"242",242,0.538651242607504,"Porites compressa","Resistant","2023",0.461348757392496
"243",242,0.552107457191552,"Porites compressa","Resistant","2023",0.447892542808448
"244",242,0.557300939705823,"Porites compressa","Resistant","2023",0.442699060294177
"245",242,0.55509453139082,"Porites compressa","Resistant","2023",0.44490546860918
"246",243,0.493352077481051,"Porites compressa","Susceptible","2023",0.506647922518949
"247",243,0.50170520244269,"Porites compressa","Susceptible","2023",0.49829479755731
"248",243,0.511471743531632,"Porites compressa","Susceptible","2023",0.488528256468368
"249",243,0.544354212330453,"Porites compressa","Susceptible","2023",0.455645787669547
"250",243,0.533531717913847,"Porites compressa","Susceptible","2023",0.466468282086153
"251",244,0.524726628492896,"Porites compressa","Resistant","2023",0.475273371507104
"252",244,0.524693758350401,"Porites compressa","Resistant","2023",0.475306241649599
"253",244,0.538725200428118,"Porites compressa","Resistant","2023",0.461274799571882
"254",244,0.531452681401014,"Porites compressa","Resistant","2023",0.468547318598986
"255",244,0.491864703533135,"Porites compressa","Resistant","2023",0.508135296466866
"256",247,0.508517539474859,"Porites compressa","Susceptible","2023",0.491482460525141
"257",247,0.500813599827503,"Porites compressa","Susceptible","2023",0.499186400172497
"258",247,0.513000205157667,"Porites compressa","Susceptible","2023",0.486999794842333
"259",247,0.52708506121694,"Porites compressa","Susceptible","2023",0.47291493878306
"260",247,0.524434905978249,"Porites compressa","Susceptible","2023",0.475565094021751
"261",248,0.555875197275086,"Porites compressa","Resistant","2023",0.444124802724914
"262",248,0.528325909096141,"Porites compressa","Resistant","2023",0.471674090903859
"263",248,0.515144981955491,"Porites compressa","Resistant","2023",0.484855018044509
"264",248,0.523247472080604,"Porites compressa","Resistant","2023",0.476752527919396
"265",248,0.527869835869017,"Porites compressa","Resistant","2023",0.472130164130983
"266",3,0.807298917222288,"Montipora capitata","Susceptible","2019",0.192701082777712
"267",3,0.804488520038933,"Montipora capitata","Susceptible","2019",0.195511479961067
"268",3,0.822653382535445,"Montipora capitata","Susceptible","2019",0.177346617464555
